order_id,product
2283,Detergent
2284,Milk
2284,Dal
2284,Jam
2284,Oil
2285,Tea
2285,Sugar
2285,Biscuits
2286,Apple
2286,Banana
2286,Orange
2287,Coffee
2287,Milk
2287,Sugar
2288,Tomato
2288,Potato
2288,Onion
2289,Coffee
2289,Milk
2289,Sugar
2290,Apple
2290,Sugar
2290,Juice
2291,Coffee
2291,Milk
2291,Sugar
2292,Spices
2292,Biscuits
2292,Tea
2292,Juice
2292,Milk
2292,Cheese
2293,Jam
2293,Juice
2293,Orange
2293,Rice
2293,Spices
2293,Soap
2294,Shampoo
2294,Soap
2294,Toothpaste
2295,Sugar
2295,Juice
2295,Bread
2295,Jam
2296,Apple
2296,Banana
2296,Orange
2297,Bread
2297,Spices
2297,Onion
2297,Butter
2298,Apple
2298,Banana
2298,Orange
2299,Coffee
2299,Onion
2299,Jam
2299,Bread
2299,Yogurt
2299,Banana
2300,Shampoo
2300,Biscuits
2300,Dal
2300,Tomato
2300,Apple
2301,Tomato
2301,Potato
2301,Onion
2302,Milk
2302,Chips
2302,Salt
2303,Yogurt
2303,Salt
2304,Banana
2304,Milk
2304,Soap
2305,Coffee
2305,Milk
2305,Sugar
2306,Bread
2306,Chips
2306,Potato
2306,Salt
2307,Onion
2307,Orange
2308,Oil
2308,Banana
2308,Yogurt
2308,Detergent
2308,Lotion
2309,Butter
2309,Shampoo
2309,Eggs
2309,Coffee
2310,Milk
2310,Orange
2310,Juice
2310,Tomato
2311,Salt
2311,Oil
2311,Butter
2312,Coffee
2312,Milk
2312,Sugar
2313,Soap
2313,Yogurt
2313,Onion
2313,Spices
2313,Cheese
2313,Orange
2314,Apple
2314,Banana
2314,Orange
2315,Apple
2315,Banana
2315,Orange
2316,Shampoo
2316,Soap
2316,Toothpaste
2317,Milk
2317,Bread
2317,Butter
2318,Yogurt
2318,Lotion
2318,Dal
2318,Eggs
2318,Soap
2319,Tomato
2319,Potato
2319,Onion
2320,Coffee
2320,Milk
2320,Sugar
2321,Banana
2321,Jam
2321,Salt
2322,Soap
2322,Sugar
2322,Banana
2322,Bread
2322,Oil
2323,Apple
2323,Yogurt
2323,Potato
2323,Jam
2324,Shampoo
2324,Soap
2324,Toothpaste
2325,Apple
2325,Banana
2325,Orange
2326,Coffee
2326,Yogurt
2326,Banana
2326,Eggs
2326,Chips
2327,Tea
2327,Dal
2327,Toothpaste
2327,Tomato
2327,Juice
2328,Tea
2328,Sugar
2328,Biscuits
2329,Orange
2329,Coffee
2329,Tomato
2329,Biscuits
2330,Coffee
2330,Juice
2330,Shampoo
2331,Shampoo
2331,Soap
2331,Toothpaste
2332,Coffee
2332,Milk
2332,Sugar
2333,Oil
2333,Banana
2334,Tea
2334,Sugar
2334,Biscuits
2335,Soap
2335,Spices
2335,Bread
2335,Salt
2336,Milk
2336,Biscuits
2336,Yogurt
2337,Tea
2337,Sugar
2337,Biscuits
2338,Yogurt
2338,Dal
2338,Jam
2338,Juice
2338,Oil
2339,Jam
2339,Rice
2339,Shampoo
2339,Soap
2339,Detergent
2340,Tomato
2340,Potato
2340,Onion
2341,Orange
2341,Rice
2342,Tea
2342,Sugar
2342,Biscuits
2343,Potato
2343,Shampoo
2343,Milk
2343,Rice
2343,Biscuits
2343,Chips
2344,Yogurt
2344,Spices
2344,Tomato
2344,Tea
2344,Chips
2344,Bread
2345,Biscuits
2345,Eggs
2345,Banana
2345,Juice
2346,Oil
2346,Juice
2346,Spices
2347,Rice
2347,Banana
2347,Coffee
2347,Bread
2347,Cheese
2348,Coffee
2348,Milk
2348,Sugar
2349,Coffee
2349,Milk
2349,Sugar
2350,Lotion
2350,Eggs
2350,Salt
2350,Onion
2350,Potato
2350,Jam
2351,Orange
2351,Salt
2351,Banana
2351,Detergent
2351,Coffee
2351,Chips
2352,Milk
2352,Bread
2352,Butter
2353,Butter
2353,Oil
2353,Juice
2354,Tomato
2354,Potato
2354,Onion
2355,Rice
2355,Butter
2355,Potato
2356,Tomato
2356,Toothpaste
2356,Banana
2357,Apple
2357,Butter
2357,Spices
2357,Rice
2357,Juice
2357,Onion
2358,Butter
2358,Dal
2358,Jam
2359,Biscuits
2359,Eggs
2360,Onion
2360,Potato
2360,Bread
2361,Butter
2361,Lotion
2362,Tomato
2362,Potato
2362,Onion
2363,Chips
2363,Shampoo
2363,Spices
2364,Apple
2364,Banana
2364,Orange
2365,Salt
2365,Lotion
2365,Shampoo
2365,Jam
2365,Spices
2366,Sugar
2366,Apple
2366,Tomato
2366,Orange
2366,Oil
2366,Juice
2367,Cheese
2367,Eggs
2367,Bread
2368,Banana
2368,Lotion
2368,Eggs
2368,Juice
2368,Cheese
2369,Coffee
2369,Milk
2369,Sugar
2370,Milk
2370,Bread
2370,Butter
2371,Oil
2371,Soap
2371,Eggs
2372,Milk
2372,Bread
2372,Butter
2373,Milk
2373,Bread
2373,Butter
2374,Coffee
2374,Dal
2374,Apple
2374,Oil
2374,Potato
2375,Coffee
2375,Milk
2375,Sugar
2376,Lotion
2376,Toothpaste
2377,Toothpaste
2377,Jam
2377,Banana
2377,Orange
2377,Biscuits
2377,Detergent
2378,Oil
2378,Detergent
2378,Jam
2378,Dal
2379,Banana
2379,Potato
2379,Soap
2380,Apple
2380,Banana
2380,Orange
2381,Rice
2381,Oil
2381,Spices
2382,Banana
2382,Salt
2383,Eggs
2383,Yogurt
2383,Lotion
2384,Cheese
2384,Eggs
2384,Bread
2385,Biscuits
2385,Tea
2386,Rice
2386,Oil
2386,Spices
2387,Lotion
2387,Jam
2387,Butter
2387,Coffee
2387,Oil
2388,Potato
2388,Soap
2388,Banana
2388,Jam
2388,Juice
2389,Sugar
2389,Apple
2389,Coffee
2390,Orange
2390,Juice
2390,Oil
2390,Yogurt
2391,Cheese
2391,Eggs
2391,Bread
2392,Tea
2392,Sugar
2392,Biscuits
2393,Coffee
2393,Milk
2393,Sugar
2394,Yogurt
2394,Juice
2395,Salt
2395,Onion
2395,Dal
2395,Shampoo
2395,Eggs
2395,Tea
2396,Coffee
2396,Milk
2396,Sugar
2397,Coffee
2397,Rice
2397,Salt
2398,Biscuits
2398,Juice
2398,Spices
2398,Rice
2399,Tea
2399,Cheese
2400,Lotion
2400,Eggs
2400,Apple
2400,Juice
2401,Apple
2401,Yogurt
2402,Shampoo
2402,Orange
2403,Coffee
2403,Milk
2403,Sugar
2404,Detergent
2404,Oil
2404,Salt
2405,Tea
2405,Sugar
2405,Biscuits
2406,Tea
2406,Sugar
2406,Biscuits
2407,Cheese
2407,Eggs
2407,Bread
2408,Apple
2408,Banana
2408,Orange
2409,Jam
2409,Coffee
2410,Tea
2410,Sugar
2410,Biscuits
2411,Rice
2411,Eggs
2412,Tea
2412,Juice
2412,Coffee
2413,Detergent
2413,Toothpaste
2413,Spices
2413,Apple
2414,Coffee
2414,Onion
2414,Orange
2414,Lotion
2414,Biscuits
2414,Sugar
2415,Detergent
2415,Butter
2415,Shampoo
2415,Coffee
2415,Tomato
2415,Onion
2416,Spices
2416,Dal
2417,Shampoo
2417,Soap
2417,Toothpaste
2418,Rice
2418,Oil
2418,Spices
2419,Juice
2419,Onion
2420,Milk
2420,Bread
2420,Butter
2421,Rice
2421,Oil
2421,Spices
2422,Cheese
2422,Eggs
2422,Bread
2423,Tea
2423,Sugar
2423,Biscuits
2424,Biscuits
2424,Lotion
2424,Onion
2424,Potato
2425,Milk
2425,Apple
2425,Salt
2425,Banana
2426,Orange
2426,Banana
2426,Jam
2426,Chips
2427,Coffee
2427,Milk
2427,Sugar
2428,Coffee
2428,Milk
2428,Sugar
2429,Detergent
2429,Tea
2429,Potato
2429,Apple
2429,Onion
2429,Lotion
2430,Apple
2430,Yogurt
2430,Biscuits
2430,Salt
2430,Onion
2430,Milk
2431,Toothpaste
2431,Lotion
2431,Biscuits
2431,Oil
2431,Apple
2431,Tomato
2432,Coffee
2432,Biscuits
2433,Bread
2433,Tea
2433,Eggs
2433,Orange
2434,Detergent
2434,Toothpaste
2434,Tomato
2434,Butter
2434,Jam
2434,Banana
2435,Tea
2435,Cheese
2435,Oil
2435,Salt
2435,Biscuits
2435,Potato
2436,Milk
2436,Bread
2436,Butter
2437,Coffee
2437,Milk
2437,Sugar
2438,Shampoo
2438,Soap
2438,Toothpaste
2439,Tomato
2439,Potato
2439,Onion
2440,Coffee
2440,Milk
2440,Sugar
2441,Chips
2441,Onion
2441,Oil
2442,Coffee
2442,Onion
2442,Orange
2442,Salt
2442,Soap
2443,Lotion
2443,Butter
2444,Rice
2444,Oil
2444,Spices
2445,Spices
2445,Dal
2445,Apple
2445,Tea
2446,Soap
2446,Rice
2447,Dal
2447,Oil
2447,Bread
2447,Coffee
2447,Chips
2448,Sugar
2448,Dal
2448,Oil
2448,Toothpaste
2449,Cheese
2449,Apple
2449,Milk
2449,Jam
2449,Chips
2449,Lotion
2450,Potato
2450,Oil
2450,Detergent
2450,Apple
2450,Lotion
2451,Soap
2451,Tea
2451,Rice
2451,Milk
2451,Cheese
2452,Apple
2452,Banana
2452,Orange
2453,Tea
2453,Cheese
2453,Orange
2454,Juice
2454,Yogurt
2454,Shampoo
2455,Coffee
2455,Milk
2455,Sugar
2456,Biscuits
2456,Eggs
2456,Banana
2456,Juice
2457,Potato
2457,Chips
2457,Jam
2457,Sugar
2458,Soap
2458,Biscuits
2458,Milk
2458,Banana
2458,Butter
2459,Rice
2459,Oil
2459,Spices
2460,Cheese
2460,Eggs
2460,Bread
2461,Toothpaste
2461,Sugar
2461,Tomato
2461,Chips
2462,Coffee
2462,Milk
2462,Sugar
2463,Coffee
2463,Jam
2463,Salt
2463,Dal
2464,Salt
2464,Butter
2464,Jam
2465,Orange
2465,Banana
2465,Onion
2465,Potato
2466,Potato
2466,Jam
2466,Butter
2467,Tomato
2467,Juice
2467,Coffee
2467,Onion
2467,Banana
2467,Toothpaste
2468,Dal
2468,Juice
2468,Onion
2468,Bread
2468,Potato
2468,Detergent
2469,Yogurt
2469,Coffee
2469,Banana
2470,Tomato
2470,Potato
2470,Onion
2471,Jam
2471,Onion
2471,Yogurt
2471,Detergent
2471,Dal
2471,Oil
2472,Cheese
2472,Eggs
2472,Bread
2473,Milk
2473,Bread
2473,Butter
2474,Milk
2474,Bread
2474,Butter
2475,Soap
2475,Tea
2476,Coffee
2476,Milk
2476,Sugar
2477,Apple
2477,Tea
2477,Bread
2477,Milk
2477,Juice
2477,Chips
2478,Coffee
2478,Banana
2478,Toothpaste
2479,Shampoo
2479,Cheese
2479,Biscuits
2479,Oil
2480,Shampoo
2480,Tea
2480,Banana
2480,Lotion
2480,Potato
2480,Detergent
2481,Apple
2481,Banana
2481,Orange
2482,Milk
2482,Butter
2483,Butter
2483,Yogurt
2483,Sugar
2484,Apple
2484,Banana
2484,Orange
2485,Coffee
2485,Bread
2485,Orange
2485,Eggs
2485,Spices
2486,Tea
2486,Spices
2486,Rice
2486,Biscuits
2487,Toothpaste
2487,Yogurt
2487,Butter
2487,Spices
2488,Tomato
2488,Potato
2488,Onion
2489,Onion
2489,Eggs
2489,Soap
2489,Yogurt
2490,Yogurt
2490,Salt
2490,Butter
2490,Banana
2491,Cheese
2491,Eggs
2491,Bread
2492,Cheese
2492,Eggs
2492,Bread
2493,Rice
2493,Oil
2493,Spices
2494,Cheese
2494,Eggs
2494,Bread
2495,Oil
2495,Shampoo
2496,Spices
2496,Toothpaste
2497,Coffee
2497,Butter
2497,Potato
2497,Tea
2497,Rice
2498,Milk
2498,Bread
2498,Butter
2499,Soap
2499,Tomato
2499,Lotion
2499,Banana
2499,Potato
2500,Oil
2500,Toothpaste
2500,Apple
2500,Butter
2500,Cheese
2500,Chips
2501,Salt
2501,Apple
2501,Potato
2501,Toothpaste
2502,Onion
2502,Biscuits
2502,Lotion
2502,Chips
2503,Tomato
2503,Soap
2503,Chips
2503,Orange
2503,Eggs
2503,Spices
2504,Shampoo
2504,Soap
2504,Toothpaste
2505,Coffee
2505,Milk
2505,Sugar
2506,Shampoo
2506,Soap
2506,Toothpaste
2507,Milk
2507,Bread
2507,Butter
2508,Tomato
2508,Apple
2508,Potato
2508,Yogurt
2508,Sugar
2509,Oil
2509,Spices
2509,Shampoo
2509,Biscuits
2510,Tea
2510,Sugar
2510,Biscuits
2511,Spices
2511,Juice
2511,Eggs
2511,Tea
2511,Lotion
2511,Cheese
2512,Salt
2512,Potato
2512,Soap
2512,Juice
2512,Oil
2513,Biscuits
2513,Shampoo
2514,Cheese
2514,Eggs
2514,Bread
2515,Tea
2515,Potato
2515,Chips
2516,Coffee
2516,Milk
2516,Sugar
2517,Banana
2517,Biscuits
2517,Soap
2517,Dal
2518,Salt
2518,Butter
2518,Oil
2518,Cheese
2518,Eggs
2519,Coffee
2519,Milk
2519,Sugar
2520,Coffee
2520,Milk
2520,Sugar
2521,Orange
2521,Coffee
2521,Juice
2521,Eggs
2522,Onion
2522,Shampoo
2522,Apple
2522,Orange
2523,Tomato
2523,Biscuits
2523,Bread
2523,Potato
2523,Butter
2524,Sugar
2524,Soap
2524,Shampoo
2524,Detergent
2524,Oil
2525,Butter
2525,Coffee
2526,Lotion
2526,Apple
2526,Butter
2526,Tea
2526,Juice
2526,Biscuits
2527,Coffee
2527,Milk
2527,Sugar
2528,Coffee
2528,Milk
2528,Sugar
2529,Coffee
2529,Milk
2529,Sugar
2530,Rice
2530,Oil
2530,Spices
2531,Sugar
2531,Apple
2531,Dal
2531,Potato
2531,Tomato
2531,Chips
2532,Milk
2532,Tomato
2532,Bread
2532,Yogurt
2532,Sugar
2532,Coffee
2533,Tomato
2533,Potato
2533,Onion
2534,Biscuits
2534,Oil
2534,Shampoo
2534,Toothpaste
2534,Potato
2534,Dal
2535,Cheese
2535,Shampoo
2536,Apple
2536,Banana
2536,Orange
2537,Coffee
2537,Detergent
2537,Eggs
2538,Orange
2538,Eggs
2538,Tomato
2539,Milk
2539,Bread
2539,Butter
2540,Tea
2540,Sugar
2540,Biscuits
2541,Jam
2541,Oil
2541,Dal
2542,Tea
2542,Sugar
2542,Biscuits
2543,Lotion
2543,Shampoo
2543,Cheese
2544,Sugar
2544,Oil
2544,Dal
2544,Cheese
2545,Tea
2545,Sugar
2545,Biscuits
2546,Banana
2546,Bread
2546,Rice
2546,Milk
2546,Apple
2547,Apple
2547,Potato
2547,Onion
2547,Oil
2548,Shampoo
2548,Soap
2548,Toothpaste
2549,Bread
2549,Onion
2550,Shampoo
2550,Soap
2550,Toothpaste
2551,Potato
2551,Soap
2552,Shampoo
2552,Soap
2552,Toothpaste
2553,Chips
2553,Potato
2553,Soap
2553,Oil
2553,Banana
2553,Coffee
2554,Milk
2554,Bread
2554,Butter
2555,Milk
2555,Bread
2555,Butter
2556,Yogurt
2556,Dal
2556,Coffee
2557,Coffee
2557,Milk
2557,Sugar
2558,Milk
2558,Toothpaste
2558,Cheese
2559,Cheese
2559,Biscuits
2559,Dal
2560,Apple
2560,Banana
2560,Orange
2561,Yogurt
2561,Dal
2562,Lotion
2562,Chips
2562,Soap
2562,Shampoo
2562,Butter
2563,Tomato
2563,Potato
2563,Onion
2564,Banana
2564,Rice
2564,Biscuits
2564,Yogurt
2564,Milk
2565,Apple
2565,Banana
2565,Orange
2566,Shampoo
2566,Soap
2566,Toothpaste
2567,Salt
2567,Lotion
2567,Rice
2568,Spices
2568,Apple
2568,Lotion
2568,Detergent
2569,Salt
2569,Soap
2569,Cheese
2570,Rice
2570,Onion
2570,Oil
2570,Orange
2570,Detergent
2571,Toothpaste
2571,Banana
2571,Tomato
2571,Potato
2571,Oil
2572,Cheese
2572,Eggs
2572,Bread
2573,Shampoo
2573,Soap
2573,Toothpaste
2574,Apple
2574,Banana
2574,Orange
2575,Tomato
2575,Potato
2575,Onion
2576,Shampoo
2576,Soap
2576,Toothpaste
2577,Potato
2577,Spices
2577,Butter
2577,Chips
2578,Chips
2578,Shampoo
2579,Eggs
2579,Potato
2579,Tea
2579,Biscuits
2579,Yogurt
2579,Sugar
2580,Tomato
2580,Soap
2580,Lotion
2581,Juice
2581,Chips
2581,Tomato
2581,Potato
2581,Lotion
2582,Juice
2582,Sugar
2582,Salt
2583,Coffee
2583,Milk
2583,Lotion
2584,Apple
2584,Lotion
2585,Juice
2585,Soap
2585,Oil
2585,Eggs
2586,Apple
2586,Banana
2586,Orange
2587,Tomato
2587,Potato
2587,Onion
2588,Tomato
2588,Potato
2588,Onion
2589,Jam
2589,Chips
2589,Rice
2589,Lotion
2589,Detergent
2590,Salt
2590,Biscuits
2590,Jam
2590,Soap
2590,Eggs
2590,Milk
2591,Sugar
2591,Yogurt
2592,Tea
2592,Sugar
2592,Biscuits
2593,Apple
2593,Tea
2593,Coffee
2593,Banana
2594,Cheese
2594,Eggs
2594,Bread
2595,Milk
2595,Bread
2595,Lotion
2595,Coffee
2595,Yogurt
2595,Potato
2596,Tomato
2596,Potato
2596,Onion
2597,Tomato
2597,Spices
2597,Oil
2598,Apple
2598,Banana
2598,Orange
2599,Milk
2599,Bread
2599,Butter
2600,Salt
2600,Tea
2600,Banana
2600,Jam
2600,Lotion
2600,Shampoo
2601,Milk
2601,Bread
2601,Butter
2602,Rice
2602,Oil
2602,Spices
2603,Biscuits
2603,Toothpaste
2603,Tomato
2604,Milk
2604,Bread
2604,Butter
2605,Eggs
2605,Soap
2605,Bread
2605,Biscuits
2605,Tomato
2605,Tea
2606,Eggs
2606,Oil
2606,Tea
2607,Soap
2607,Butter
2608,Rice
2608,Oil
2608,Spices
2609,Spices
2609,Shampoo
2609,Rice
2610,Chips
2610,Cheese
2610,Tea
2611,Shampoo
2611,Soap
2611,Toothpaste
2612,Rice
2612,Oil
2612,Spices
2613,Apple
2613,Banana
2613,Orange
2614,Cheese
2614,Biscuits
2615,Shampoo
2615,Soap
2615,Toothpaste
2616,Lotion
2616,Juice
2616,Apple
2616,Eggs
2617,Milk
2617,Bread
2617,Butter
2618,Cheese
2618,Eggs
2618,Bread
2619,Milk
2619,Bread
2619,Butter
2620,Orange
2620,Detergent
2620,Oil
2621,Coffee
2621,Bread
2621,Detergent
2622,Coffee
2622,Dal
2622,Toothpaste
2622,Salt
2623,Milk
2623,Bread
2623,Butter
2624,Dal
2624,Jam
2624,Bread
2624,Milk
2624,Cheese
2624,Tomato
2625,Tea
2625,Sugar
2625,Biscuits
2626,Jam
2626,Coffee
2626,Toothpaste
2626,Detergent
2626,Onion
2627,Bread
2627,Tomato
2627,Sugar
2628,Lotion
2628,Eggs
2629,Cheese
2629,Eggs
2629,Bread
2630,Tomato
2630,Salt
2630,Detergent
2630,Coffee
2631,Biscuits
2631,Sugar
2631,Jam
2631,Lotion
2632,Milk
2632,Bread
2632,Butter
2633,Dal
2633,Yogurt
2633,Apple
2633,Bread
2633,Tomato
2633,Butter
2634,Rice
2634,Oil
2634,Spices
2635,Banana
2635,Bread
2635,Toothpaste
2635,Biscuits
2635,Salt
2636,Spices
2636,Orange
2636,Soap
2636,Jam
2636,Dal
2636,Tomato
2637,Soap
2637,Eggs
2637,Tea
2638,Tea
2638,Sugar
2638,Biscuits
2639,Tea
2639,Sugar
2639,Biscuits
2640,Cheese
2640,Eggs
2640,Bread
2641,Milk
2641,Cheese
2641,Jam
2642,Sugar
2642,Detergent
2642,Orange
2642,Lotion
2643,Chips
2643,Salt
2644,Orange
2644,Apple
2644,Toothpaste
2644,Biscuits
2645,Coffee
2645,Milk
2645,Sugar
2646,Spices
2646,Coffee
2647,Orange
2647,Detergent
2647,Banana
2647,Onion
2647,Apple
2648,Coffee
2648,Milk
2648,Sugar
2649,Coffee
2649,Milk
2649,Sugar
2650,Apple
2650,Banana
2650,Orange
2651,Soap
2651,Cheese
2651,Chips
2652,Salt
2652,Juice
2652,Toothpaste
2653,Tea
2653,Toothpaste
2654,Milk
2654,Bread
2654,Butter
2655,Orange
2655,Tomato
2655,Potato
2655,Coffee
2655,Sugar
2655,Jam
2656,Lotion
2656,Chips
2656,Bread
2656,Banana
2657,Chips
2657,Spices
2657,Yogurt
2657,Butter
2657,Rice
2657,Dal
2658,Apple
2658,Banana
2658,Orange
2659,Apple
2659,Cheese
2659,Lotion
2660,Lotion
2660,Chips
2660,Rice
2660,Soap
2660,Cheese
2661,Shampoo
2661,Potato
2661,Salt
2661,Butter
2661,Toothpaste
2661,Eggs
2662,Shampoo
2662,Soap
2662,Jam
2662,Tea
2662,Orange
2662,Chips
2663,Spices
2663,Oil
2663,Eggs
2663,Cheese
2663,Dal
2663,Lotion
2664,Eggs
2664,Onion
2664,Chips
2665,Cheese
2665,Eggs
2665,Bread
2666,Cheese
2666,Eggs
2666,Bread
2667,Coffee
2667,Milk
2667,Sugar
2668,Rice
2668,Oil
2668,Spices
2669,Bread
2669,Oil
2669,Salt
2669,Potato
2669,Toothpaste
2669,Spices
2670,Sugar
2670,Potato
2670,Biscuits
2671,Detergent
2671,Butter
2671,Shampoo
2671,Toothpaste
2671,Milk
2671,Orange
2672,Tomato
2672,Potato
2672,Onion
2673,Eggs
2673,Milk
2674,Shampoo
2674,Soap
2674,Toothpaste
2675,Soap
2675,Salt
2675,Eggs
2675,Oil
2675,Spices
2675,Milk
2676,Rice
2676,Oil
2676,Spices
2677,Orange
2677,Juice
2677,Onion
2677,Eggs
2678,Tea
2678,Sugar
2678,Biscuits
2679,Tomato
2679,Potato
2679,Onion
2680,Soap
2680,Eggs
2680,Onion
2680,Cheese
2680,Biscuits
2680,Dal
2681,Toothpaste
2681,Cheese
2681,Oil
2682,Salt
2682,Juice
2682,Milk
2682,Butter
2682,Yogurt
2683,Oil
2683,Cheese
2683,Dal
2684,Apple
2684,Banana
2684,Orange
2685,Milk
2685,Soap
2686,Rice
2686,Orange
2686,Coffee
2686,Banana
2687,Detergent
2687,Toothpaste
2687,Coffee
2688,Milk
2688,Bread
2688,Butter
2689,Rice
2689,Oil
2689,Spices
2690,Coffee
2690,Milk
2690,Sugar
2691,Yogurt
2691,Juice
2691,Coffee
2691,Rice
2692,Tea
2692,Sugar
2692,Biscuits
2693,Toothpaste
2693,Eggs
2693,Jam
2693,Salt
2694,Apple
2694,Banana
2694,Orange
2695,Soap
2695,Orange
2695,Cheese
2695,Sugar
2695,Juice
2696,Sugar
2696,Tomato
2696,Oil
2696,Bread
2697,Tea
2697,Sugar
2697,Biscuits
2698,Bread
2698,Biscuits
2698,Dal
2698,Tea
2699,Apple
2699,Banana
2699,Orange
2700,Tea
2700,Rice
2700,Juice
2700,Orange
2701,Tomato
2701,Potato
2701,Onion
2702,Cheese
2702,Eggs
2702,Bread
2703,Apple
2703,Banana
2703,Orange
2704,Coffee
2704,Apple
2704,Rice
2704,Potato
2704,Soap
2705,Oil
2705,Juice
2705,Milk
2705,Rice
2706,Tomato
2706,Orange
2706,Eggs
2706,Toothpaste
2706,Yogurt
2706,Bread
2707,Shampoo
2707,Soap
2707,Toothpaste
2708,Apple
2708,Potato
2708,Salt
2708,Chips
2708,Butter
2709,Tea
2709,Tomato
2709,Rice
2709,Jam
2709,Orange
2709,Banana
2710,Milk
2710,Bread
2710,Butter
2711,Bread
2711,Detergent
2712,Chips
2712,Oil
2712,Bread
2712,Biscuits
2712,Spices
2713,Cheese
2713,Eggs
2713,Bread
2714,Juice
2714,Shampoo
2714,Dal
2714,Butter
2714,Cheese
2714,Apple
2715,Coffee
2715,Shampoo
2715,Bread
2716,Coffee
2716,Milk
2716,Sugar
2717,Apple
2717,Banana
2717,Orange
2718,Sugar
2718,Detergent
2718,Tea
2718,Rice
2719,Spices
2719,Oil
2719,Toothpaste
2720,Apple
2720,Banana
2720,Orange
2721,Tomato
2721,Rice
2722,Milk
2722,Bread
2722,Butter
2723,Detergent
2723,Soap
2723,Butter
2723,Milk
2723,Juice
2724,Salt
2724,Spices
2724,Shampoo
2724,Potato
2724,Tea
2724,Butter
2725,Cheese
2725,Eggs
2725,Bread
2726,Orange
2726,Salt
2726,Jam
2726,Tea
2726,Dal
2727,Tea
2727,Sugar
2727,Biscuits
2728,Rice
2728,Oil
2728,Spices
2729,Tea
2729,Oil
2729,Eggs
2729,Bread
2730,Soap
2730,Butter
2730,Chips
2731,Sugar
2731,Soap
2731,Coffee
2731,Tomato
2731,Juice
2732,Eggs
2732,Butter
2732,Lotion
2732,Yogurt
2732,Toothpaste
2733,Sugar
2733,Lotion
2734,Tea
2734,Juice
2735,Salt
2735,Milk
2735,Rice
2735,Detergent
2735,Dal
2735,Apple
2736,Milk
2736,Yogurt
2737,Apple
2737,Banana
2737,Orange
2738,Rice
2738,Oil
2738,Spices
2739,Cheese
2739,Eggs
2739,Bread
2740,Cheese
2740,Eggs
2740,Bread
2741,Apple
2741,Coffee
2741,Banana
2741,Onion
2742,Onion
2742,Jam
2742,Yogurt
2742,Biscuits
2743,Banana
2743,Yogurt
2743,Dal
2744,Toothpaste
2744,Onion
2744,Banana
2745,Banana
2745,Sugar
2745,Bread
2745,Milk
2745,Toothpaste
2746,Coffee
2746,Spices
2746,Potato
2747,Apple
2747,Banana
2747,Orange
2748,Cheese
2748,Eggs
2748,Bread
2749,Onion
2749,Dal
2749,Bread
2749,Salt
2749,Chips
2749,Juice
2750,Tomato
2750,Salt
2750,Oil
2750,Orange
2750,Tea
2751,Shampoo
2751,Rice
2751,Orange
2752,Biscuits
2752,Soap
2752,Bread
2753,Shampoo
2753,Onion
2754,Dal
2754,Soap
2754,Toothpaste
2754,Shampoo
2754,Yogurt
2755,Coffee
2755,Milk
2755,Sugar
2756,Sugar
2756,Oil
2756,Bread
2756,Banana
2756,Chips
2757,Cheese
2757,Onion
2757,Soap
2757,Detergent
2758,Juice
2758,Lotion
2758,Spices
2759,Tomato
2759,Potato
2759,Onion
2760,Coffee
2760,Milk
2760,Sugar
2761,Shampoo
2761,Soap
2761,Toothpaste
2762,Shampoo
2762,Soap
2762,Toothpaste
2763,Orange
2763,Salt
2764,Soap
2764,Lotion
2764,Tea
2765,Chips
2765,Lotion
2765,Sugar
2765,Yogurt
2766,Onion
2766,Eggs
2766,Apple
2766,Oil
2767,Apple
2767,Chips
2768,Chips
2768,Eggs
2768,Oil
2768,Yogurt
2768,Spices
2768,Onion
2769,Shampoo
2769,Soap
2769,Toothpaste
2770,Toothpaste
2770,Sugar
2770,Oil
2770,Spices
2770,Onion
2771,Cheese
2771,Eggs
2771,Bread
2772,Sugar
2772,Jam
2773,Salt
2773,Spices
2773,Apple
2774,Potato
2774,Shampoo
2775,Tomato
2775,Potato
2775,Onion
2776,Shampoo
2776,Chips
2776,Dal
2777,Tea
2777,Lotion
2777,Eggs
2777,Yogurt
2778,Chips
2778,Soap
2778,Detergent
2778,Oil
2778,Orange
2779,Cheese
2779,Onion
2779,Milk
2780,Potato
2780,Biscuits
2780,Tomato
2781,Cheese
2781,Eggs
2781,Bread
2782,Spices
2782,Apple
2782,Coffee
2782,Potato
2782,Juice
2783,Salt
2783,Juice
2783,Tea
2783,Dal
2783,Biscuits
2784,Tomato
2784,Potato
2784,Onion
2785,Jam
2785,Apple
2785,Eggs
2785,Milk
2785,Oil
2786,Bread
2786,Banana
2786,Biscuits
2786,Rice
2787,Cheese
2787,Spices
2787,Butter
2788,Shampoo
2788,Soap
2788,Toothpaste
2789,Shampoo
2789,Potato
2789,Bread
2790,Lotion
2790,Butter
2790,Jam
2790,Juice
2791,Shampoo
2791,Lotion
2791,Oil
2791,Soap
2791,Biscuits
2792,Oil
2792,Biscuits
2792,Soap
2792,Dal
2793,Salt
2793,Lotion
2793,Bread
2793,Shampoo
2793,Banana
2793,Milk
2794,Tea
2794,Sugar
2794,Biscuits
2795,Cheese
2795,Eggs
2795,Bread
2796,Biscuits
2796,Potato
2796,Salt
2797,Coffee
2797,Milk
2797,Sugar
2798,Tea
2798,Sugar
2798,Biscuits
2799,Potato
2799,Shampoo
2800,Dal
2800,Soap
2800,Juice
